Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Ratings","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123296TR-ND,P123296CT-ND,P123296DKR-ND","ERJ-1GNJ2R7C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 2.7 OHM 5% 1/20W 0201","29,227","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","2.7 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123321TR-ND,P123321CT-ND,P123321DKR-ND","ERJ-1GNJ3R0C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3 OHM 5% 1/20W 0201","67,084","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","3 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123322TR-ND,P123322CT-ND,P123322DKR-ND","ERJ-1GNJ3R3C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.3 OHM 5% 1/20W 0201","46,215","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","3.3 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123323TR-ND,P123323CT-ND,P123323DKR-ND","ERJ-1GNJ3R6C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.6 OHM 5% 1/20W 0201","51,160","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","3.6 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123324TR-ND,P123324CT-ND,P123324DKR-ND","ERJ-1GNJ3R9C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.9 OHM 5% 1/20W 0201","99,714","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","3.9 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123336TR-ND,P123336CT-ND,P123336DKR-ND","ERJ-1GNJ4R3C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 4.3 OHM 5% 1/20W 0201","70,324","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","4.3 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123337TR-ND,P123337CT-ND,P123337DKR-ND","ERJ-1GNJ4R7C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 4.7 OHM 5% 1/20W 0201","34,665","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","4.7 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"-","//media.digikey.com/Photos/Panasonic%20Photos/RNCP1206FTD2K80.jpg","10-ERJ-1GNJ4R7ETR-ND","ERJ-1GNJ4R7E","Panasonic Electronic Components","Panasonic Electronic Components","RESISTOR THICK FILM CHIP","0","Active","0","0","Tape & Reel (TR)","ERJ-1GN","Active","4.7 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123350TR-ND,P123350CT-ND,P123350DKR-ND","ERJ-1GNJ5R1C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 5.1 OHM 5% 1/20W 0201","44,875","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","5.1 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123351TR-ND,P123351CT-ND,P123351DKR-ND","ERJ-1GNJ5R6C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 5.6 OHM 5% 1/20W 0201","1,618","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","5.6 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123364TR-ND,P123364CT-ND,P123364DKR-ND","ERJ-1GNJ6R2C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 6.2 OHM 5% 1/20W 0201","2,200","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","6.2 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123365TR-ND,P123365CT-ND,P123365DKR-ND","ERJ-1GNJ6R8C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 6.8 OHM 5% 1/20W 0201","92,240","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","6.8 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123372TR-ND,P123372CT-ND,P123372DKR-ND","ERJ-1GNJ7R5C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 7.5 OHM 5% 1/20W 0201","68,814","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","7.5 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123379TR-ND,P123379CT-ND,P123379DKR-ND","ERJ-1GNJ8R2C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 8.2 OHM 5% 1/20W 0201","60,359","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","8.2 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123386TR-ND,P123386CT-ND,P123386DKR-ND","ERJ-1GNJ9R1C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 9.1 OHM 5% 1/20W 0201","50,568","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","9.1 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123219TR-ND,P123219CT-ND,P123219DKR-ND","ERJ-1GNJ100C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 10 OHM 5% 1/20W 0201","103,605","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","10 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123226TR-ND,P123226CT-ND,P123226DKR-ND","ERJ-1GNJ110C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 11 OHM 5% 1/20W 0201","29,000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","11 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123232TR-ND,P123232CT-ND,P123232DKR-ND","ERJ-1GNJ120C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 12 OHM 5% 1/20W 0201","79,485","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","12 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123238TR-ND,P123238CT-ND,P123238DKR-ND","ERJ-1GNJ130C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 13 OHM 5% 1/20W 0201","71,474","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","13 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123244TR-ND,P123244CT-ND,P123244DKR-ND","ERJ-1GNJ150C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 15 OHM 5% 1/20W 0201","810,186","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","15 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"-","//media.digikey.com/Photos/Panasonic%20Photos/RNCP1206FTD2K80.jpg","10-ERJ-1GNJ150ETR-ND","ERJ-1GNJ150E","Panasonic Electronic Components","Panasonic Electronic Components","RESISTOR THICK FILM CHIP","0","Active","0","0","Tape & Reel (TR)","ERJ-1GN","Active","15 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123250TR-ND,P123250CT-ND,P123250DKR-ND","ERJ-1GNJ160C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 16 OHM 5% 1/20W 0201","25,820","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","16 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123256TR-ND,P123256CT-ND,P123256DKR-ND","ERJ-1GNJ180C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 18 OHM 5% 1/20W 0201","6,844","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","18 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123269TR-ND,P123269CT-ND,P123269DKR-ND","ERJ-1GNJ200C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 20 OHM 5% 1/20W 0201","184,210","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","20 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123275TR-ND,P123275CT-ND,P123275DKR-ND","ERJ-1GNJ220C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 22 OHM 5% 1/20W 0201","137,605","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","22 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123281TR-ND,P123281CT-ND,P123281DKR-ND","ERJ-1GNJ240C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 24 OHM 5% 1/20W 0201","63,940","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","24 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123287TR-ND,P123287CT-ND,P123287DKR-ND","ERJ-1GNJ270C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 27 OHM 5% 1/20W 0201","81,487","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","27 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0201%20Pkg.jpg","P123297TR-ND,P123297CT-ND,P123297DKR-ND","ERJ-1GNJ300C","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 30 OHM 5% 1/20W 0201","11,126","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-1GN","Active","30 Ohms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","AEC-Q200","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
