Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Ratings","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ2R7V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P2.7ETR-ND,P2.7ECT-ND,P2.7EDKR-ND","ERJ-8GEYJ2R7V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 2.7 OHM 5% 1/4W 1206","18,681","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","2.7 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ3R0V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P3.0ETR-ND,P3.0ECT-ND,P3.0EDKR-ND","ERJ-8GEYJ3R0V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3 OHM 5% 1/4W 1206","70,727","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","3 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ3R3V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P3.3ETR-ND,P3.3ECT-ND,P3.3EDKR-ND","ERJ-8GEYJ3R3V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.3 OHM 5% 1/4W 1206","77,164","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","3.3 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ3R6V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P3.6ETR-ND,P3.6ECT-ND,P3.6EDKR-ND","ERJ-8GEYJ3R6V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.6 OHM 5% 1/4W 1206","10,495","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","3.6 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ3R9V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P3.9ETR-ND,P3.9ECT-ND,P3.9EDKR-ND","ERJ-8GEYJ3R9V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.9 OHM 5% 1/4W 1206","2,789","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","3.9 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ4R3V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P4.3ETR-ND,P4.3ECT-ND,P4.3EDKR-ND","ERJ-8GEYJ4R3V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 4.3 OHM 5% 1/4W 1206","11,290","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","4.3 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ4R7V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P4.7ETR-ND,P4.7ECT-ND,P4.7EDKR-ND","ERJ-8GEYJ4R7V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 4.7 OHM 5% 1/4W 1206","54,546","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","4.7 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ5R1V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P5.1ETR-ND,P5.1ECT-ND,P5.1EDKR-ND","ERJ-8GEYJ5R1V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 5.1 OHM 5% 1/4W 1206","104,210","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","5.1 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ5R6V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P5.6ETR-ND,P5.6ECT-ND,P5.6EDKR-ND","ERJ-8GEYJ5R6V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 5.6 OHM 5% 1/4W 1206","52,880","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","5.6 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ6R2V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P6.2ETR-ND,P6.2ECT-ND,P6.2EDKR-ND","ERJ-8GEYJ6R2V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 6.2 OHM 5% 1/4W 1206","28,752","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","6.2 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ6R8V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P6.8ETR-ND,P6.8ECT-ND,P6.8EDKR-ND","ERJ-8GEYJ6R8V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 6.8 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","6.8 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ7R5V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P7.5ETR-ND,P7.5ECT-ND,P7.5EDKR-ND","ERJ-8GEYJ7R5V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 7.5 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","7.5 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ8R2V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P8.2ETR-ND,P8.2ECT-ND,P8.2EDKR-ND","ERJ-8GEYJ8R2V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 8.2 OHM 5% 1/4W 1206","9,219","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","8.2 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ9R1V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P9.1ETR-ND,P9.1ECT-ND,P9.1EDKR-ND","ERJ-8GEYJ9R1V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 9.1 OHM 5% 1/4W 1206","12,350","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","9.1 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ100V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P10ETR-ND,P10ECT-ND,P10EDKR-ND","ERJ-8GEYJ100V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 10 OHM 5% 1/4W 1206","280,593","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","10 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"-","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P10EMG-ND","ERJ-8GCYJ100M","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 10 OHM 5% 1/4W 1206","0","Obsolete","0","0","Bulk","ERJ-8G","Obsolete","10 Ohms","±5%","0.25W, 1/4W","Thick Film","-","±200ppm/°C","-","1206 (3216 Metric)","1206","-","-","-","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ110V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P11ETR-ND,P11ECT-ND,P11EDKR-ND","ERJ-8GEYJ110V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 11 OHM 5% 1/4W 1206","72,005","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","11 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ120V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P12ETR-ND,P12ECT-ND,P12EDKR-ND","ERJ-8GEYJ120V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 12 OHM 5% 1/4W 1206","36,544","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","12 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ130V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P13ETR-ND,P13ECT-ND,P13EDKR-ND","ERJ-8GEYJ130V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 13 OHM 5% 1/4W 1206","84,990","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","13 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ150V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P15ETR-ND,P15ECT-ND,P15EDKR-ND","ERJ-8GEYJ150V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 15 OHM 5% 1/4W 1206","73,292","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","15 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ160V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P16ETR-ND,P16ECT-ND,P16EDKR-ND","ERJ-8GEYJ160V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 16 OHM 5% 1/4W 1206","4,126","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","16 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ180V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P18ETR-ND,P18ECT-ND,P18EDKR-ND","ERJ-8GEYJ180V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 18 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","18 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ200V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P20ETR-ND,P20ECT-ND,P20EDKR-ND","ERJ-8GEYJ200V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 20 OHM 5% 1/4W 1206","2,591","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","20 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ220V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P22ETR-ND,P22ECT-ND,P22EDKR-ND","ERJ-8GEYJ220V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 22 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","22 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ240V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P24ETR-ND,P24ECT-ND,P24EDKR-ND","ERJ-8GEYJ240V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 24 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","24 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ270V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P27ETR-ND,P27ECT-ND,P27EDKR-ND","ERJ-8GEYJ270V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 27 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","27 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
