Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Ratings","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P2.7WTR-ND,P2.7WCT-ND,P2.7WDKR-ND","ERJ-12ZYJ2R7U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 2.7 OHM 5% 3/4W 2010","9,843","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","2.7 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P3.0WTR-ND,P3.0WCT-ND,P3.0WDKR-ND","ERJ-12ZYJ3R0U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3 OHM 5% 3/4W 2010","246","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","3 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P3.3WTR-ND,P3.3WCT-ND,P3.3WDKR-ND","ERJ-12ZYJ3R3U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.3 OHM 5% 3/4W 2010","0","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","3.3 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P3.6WTR-ND,P3.6WCT-ND,P3.6WDKR-ND","ERJ-12ZYJ3R6U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.6 OHM 5% 3/4W 2010","48","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","3.6 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P3.9WTR-ND,P3.9WCT-ND,P3.9WDKR-ND","ERJ-12ZYJ3R9U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 3.9 OHM 5% 3/4W 2010","961,665","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","3.9 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P4.3WTR-ND,P4.3WCT-ND,P4.3WDKR-ND","ERJ-12ZYJ4R3U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 4.3 OHM 5% 3/4W 2010","0","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","4.3 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P4.7WTR-ND,P4.7WCT-ND,P4.7WDKR-ND","ERJ-12ZYJ4R7U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 4.7 OHM 5% 3/4W 2010","22","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","4.7 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P5.1WTR-ND,P5.1WCT-ND,P5.1WDKR-ND","ERJ-12ZYJ5R1U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 5.1 OHM 5% 3/4W 2010","11,008","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","5.1 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P5.6WTR-ND,P5.6WCT-ND,P5.6WDKR-ND","ERJ-12ZYJ5R6U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 5.6 OHM 5% 3/4W 2010","15,133","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","5.6 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P6.2WTR-ND,P6.2WCT-ND,P6.2WDKR-ND","ERJ-12ZYJ6R2U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 6.2 OHM 5% 3/4W 2010","9,791","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","6.2 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P6.8WTR-ND,P6.8WCT-ND,P6.8WDKR-ND","ERJ-12ZYJ6R8U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 6.8 OHM 5% 3/4W 2010","3,126","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","6.8 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P7.5WTR-ND,P7.5WCT-ND,P7.5WDKR-ND","ERJ-12ZYJ7R5U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 7.5 OHM 5% 3/4W 2010","9,975","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","7.5 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P8.2WTR-ND,P8.2WCT-ND,P8.2WDKR-ND","ERJ-12ZYJ8R2U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 8.2 OHM 5% 3/4W 2010","2,443","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","8.2 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P9.1WTR-ND,P9.1WCT-ND,P9.1WDKR-ND","ERJ-12ZYJ9R1U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 9.1 OHM 5% 3/4W 2010","8,985","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","9.1 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","-100/ +600ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P10WTR-ND,P10WCT-ND,P10WDKR-ND","ERJ-12ZYJ100U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 10 OHM 5% 3/4W 2010","34,427","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","10 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P11WTR-ND,P11WCT-ND,P11WDKR-ND","ERJ-12ZYJ110U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 11 OHM 5% 3/4W 2010","49","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","11 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P12WTR-ND,P12WCT-ND,P12WDKR-ND","ERJ-12ZYJ120U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 12 OHM 5% 3/4W 2010","1,512","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","12 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P13WTR-ND,P13WCT-ND,P13WDKR-ND","ERJ-12ZYJ130U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 13 OHM 5% 3/4W 2010","0","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","13 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P15WTR-ND,P15WCT-ND,P15WDKR-ND","ERJ-12ZYJ150U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 15 OHM 5% 3/4W 2010","4,988","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","15 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P16WTR-ND,P16WCT-ND,P16WDKR-ND","ERJ-12ZYJ160U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 16 OHM 5% 3/4W 2010","0","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","16 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P18WTR-ND,P18WCT-ND,P18WDKR-ND","ERJ-12ZYJ180U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 18 OHM 5% 3/4W 2010","21,435","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","18 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P20WTR-ND,P20WCT-ND,P20WDKR-ND","ERJ-12ZYJ200U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 20 OHM 5% 3/4W 2010","3,183","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","20 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P22WTR-ND,P22WCT-ND,P22WDKR-ND","ERJ-12ZYJ220U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 22 OHM 5% 3/4W 2010","6,380","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","22 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P24WTR-ND,P24WCT-ND,P24WDKR-ND","ERJ-12ZYJ240U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 24 OHM 5% 3/4W 2010","5,593","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","24 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P27WTR-ND,P27WCT-ND,P27WDKR-ND","ERJ-12ZYJ270U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 27 OHM 5% 3/4W 2010","0","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","27 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P30WTR-ND,P30WCT-ND,P30WDKR-ND","ERJ-12ZYJ300U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 30 OHM 5% 3/4W 2010","12,180","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","30 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P33WTR-ND,P33WCT-ND,P33WDKR-ND","ERJ-12ZYJ330U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 33 OHM 5% 3/4W 2010","12,375","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","33 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-2010%20Pkg.jpg","P36WTR-ND,P36WCT-ND,P36WDKR-ND","ERJ-12ZYJ360U","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 36 OHM 5% 3/4W 2010","1,131","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-12Z","Active","36 Ohms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","AEC-Q200","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-"
